Time[s], Pin 1, Pin 4, Pin 2, Pin 3
 Time [s],Pin 1-Analog,Pin 4-Analog,Pin 2-Analog,Pin 3-Analog
0.000000000000000, 4.28662, 0.95652, 4.28670, 1.06957
0.001000000000000, 4.26087, 0.94095, 4.26099, 1.05395
0.002000000000000, 4.24027, 0.91500, 4.24042, 1.02272
0.003000000000000, 4.28662, 0.96171, 4.28670, 1.07478
0.004000000000000, 0.14556, 4.99398, 4.44099, 0.83012
0.005000000000000, 0.33613, 4.83829, 4.46671, 0.80409
0.006000000000000, 0.40309, 4.82273, 4.50785, 0.81450
0.007000000000000, 0.34128, 4.82791, 4.46671, 0.79888
0.008000000000000, 0.33613, 4.83829, 4.42042, 0.85614
0.009000000000000, 0.42884, 4.80716, 4.42042, 0.94464
0.010000000000000, 0.48550, 4.67223, 4.34842, 0.93943
0.011000000000000, 0.56276, 4.60995, 4.33299, 0.97067
0.012000000000000, 0.62971, 4.58920, 4.32785, 1.02272
0.013000000000000, 0.61941, 4.52692, 4.27642, 1.00710
0.014000000000000, 0.68122, 4.50097, 4.29185, 1.02793
0.015000000000000, 0.77908, 4.45427, 4.30727, 1.04875
0.016000000000000, 0.80483, 4.36086, 4.26613, 1.01231
0.017000000000000, 0.86149, 4.34529, 4.27642, 1.03313
0.018000000000000, 0.90784, 4.34010, 4.28670, 1.06437
0.019000000000000, 0.88724, 4.29339, 4.24556, 1.03313
0.020000000000000, 0.93360, 4.31415, 4.28156, 1.05916
0.021000000000000, 0.94905, 4.29858, 4.27127, 1.06437
0.022000000000000, 0.91814, 4.26744, 4.24042, 1.02793
0.023000000000000, 0.95935, 4.29858, 4.27642, 1.06437
0.024000000000000, 0.95420, 4.28301, 4.26099, 1.05916
0.025000000000000, 0.92330, 4.25707, 4.23527, 1.02793
0.026000000000000, 0.96965, 4.30377, 4.28156, 1.06957
0.027000000000000, 0.95935, 4.28301, 4.26613, 1.05916
0.028000000000000, 0.92845, 4.25707, 4.24042, 1.02793
0.029000000000000, 0.97480, 4.30377, 4.28156, 1.06957
0.030000000000000, 0.80998, 4.40756, 0.16721, 4.99454
0.031000000000000, 0.76878, 4.42313, 0.33178, 4.81235
0.032000000000000, 0.77908, 4.48540, 0.38835, 4.83317
0.033000000000000, 0.75848, 4.43870, 0.34207, 4.80194
0.034000000000000, 0.80998, 4.40756, 0.38835, 4.75509
0.035000000000000, 0.88724, 4.38680, 0.51178, 4.66139
0.036000000000000, 0.88209, 4.32453, 0.56321, 4.53125
0.037000000000000, 0.90269, 4.32453, 0.60436, 4.49481
0.038000000000000, 0.94905, 4.34010, 0.65579, 4.50522
0.039000000000000, 0.92330, 4.29339, 0.64036, 4.43755
0.040000000000000, 0.93360, 4.29339, 0.69693, 4.38550
0.041000000000000, 0.96965, 4.31415, 0.79465, 4.34385
0.042000000000000, 0.93360, 4.26744, 0.80493, 4.25015
0.043000000000000, 0.94905, 4.28301, 0.84093, 4.23974
0.044000000000000, 0.97995, 4.29858, 0.88722, 4.24495
0.045000000000000, 0.93875, 4.26225, 0.86150, 4.19289
0.046000000000000, 0.95420, 4.28820, 0.90265, 4.19810
0.047000000000000, 0.96965, 4.29339, 0.93351, 4.19289
0.048000000000000, 0.93360, 4.26225, 0.90265, 4.15125
0.049000000000000, 0.95935, 4.29339, 0.93351, 4.18248
0.050000000000000, 0.96450, 4.28301, 0.94379, 4.17207
0.051000000000000, 0.92845, 4.25707, 0.91293, 4.14604
0.052000000000000, 0.96450, 4.29339, 0.94893, 4.17207
0.053000000000000, 0.95935, 4.28301, 0.94379, 4.16686
0.054000000000000, 0.92845, 4.26225, 0.91293, 4.14084
0.055000000000000, 0.96450, 4.29858, 0.94893, 4.17727
0.056000000000000, 4.97165, 0.19884, 0.72779, 4.35947
0.057000000000000, 4.81198, 0.34415, 0.69693, 4.36988
0.058000000000000, 4.82743, 0.41162, 0.72264, 4.43235
0.059000000000000, 4.81713, 0.34415, 0.70722, 4.36467
0.060000000000000, 4.80683, 0.34934, 0.75350, 4.31262
0.061000000000000, 4.75532, 0.44794, 0.82550, 4.29180
0.062000000000000, 4.64201, 0.50503, 0.82550, 4.23974
0.063000000000000, 4.59566, 0.57249, 0.86150, 4.23454
0.064000000000000, 4.56475, 0.62439, 0.90779, 4.21371
0.065000000000000, 4.52355, 0.62439, 0.89750, 4.18248
0.066000000000000, 4.49265, 0.68666, 0.91808, 4.19289
0.067000000000000, 4.43084, 0.78007, 0.93351, 4.20851
0.068000000000000, 4.33813, 0.79564, 0.89750, 4.16166
0.069000000000000, 4.33298, 0.85792, 0.92836, 4.18248
0.070000000000000, 4.31238, 0.88905, 0.94893, 4.17207
0.071000000000000, 4.26602, 0.86830, 0.91293, 4.13563
0.072000000000000, 4.28662, 0.91500, 0.94379, 4.17207
0.073000000000000, 4.27632, 0.93057, 0.94893, 4.17207
0.074000000000000, 4.23512, 0.89943, 0.91293, 4.13563
0.075000000000000, 4.28147, 0.94614, 0.95408, 4.17727
0.076000000000000, 4.26087, 0.93576, 0.94379, 4.16166
0.077000000000000, 4.24027, 0.90981, 0.91808, 4.14084
0.078000000000000, 4.28147, 0.95133, 0.95922, 4.17727
0.079000000000000, 4.25572, 0.93576, 0.94379, 4.15125
0.080000000000000, 4.23512, 0.90981, 0.91293, 4.13563
0.081000000000000, 4.28147, 0.95652, 0.96436, 4.18248
0.082000000000000, 4.38963, 0.78526, 4.95529, 0.20545
0.083000000000000, 4.41024, 0.75413, 4.82671, 0.36682
0.084000000000000, 4.45659, 0.75932, 4.84214, 0.40847
0.085000000000000, 4.42054, 0.74894, 4.82157, 0.37203
0.086000000000000, 4.37933, 0.79564, 4.76500, 0.42929
0.087000000000000, 4.37418, 0.87867, 4.70328, 0.58025
0.088000000000000, 4.30207, 0.86311, 4.57471, 0.62710
0.089000000000000, 4.30722, 0.88905, 4.55414, 0.67916
0.090000000000000, 4.31753, 0.93057, 4.55414, 0.72080
0.091000000000000, 4.27117, 0.89943, 4.49242, 0.71039
0.092000000000000, 4.28147, 0.92019, 4.46156, 0.78847
0.093000000000000, 4.29177, 0.95133, 4.42042, 0.88738
0.094000000000000, 4.25057, 0.90981, 4.33813, 0.89779
0.095000000000000, 4.27117, 0.94095, 4.33813, 0.95505
0.096000000000000, 4.27117, 0.95652, 4.33299, 0.97587
0.097000000000000, 4.24027, 0.92019, 4.28670, 0.96546
0.098000000000000, 4.27632, 0.95133, 4.30727, 1.02272
