Time[s], Pin 1, Pin 4, Pin 2, Pin 3
 Time [s],Pin 1-Analog,Pin 4-Analog,Pin 2-Analog,Pin 3-Analog
9.237000000000000, -0.01926, -0.01393, -0.01280, -0.00797
9.238000000000000, 0.05285, 0.05873, 0.05406, 0.05970
9.239000000000001, 0.12496, 0.12619, 0.12606, 0.12737
9.240000000000000, 0.15071, 0.15733, 0.15178, 0.15340
9.241000000000000, 0.16101, 0.16771, 0.16721, 0.16381
9.242000000000001, 0.15071, 0.15733, 0.15692, 0.15860
9.243000000000000, 0.13011, 0.13657, 0.13121, 0.13257
9.244000000000000, 0.08375, 0.08986, 0.08492, 0.09093
9.244999999999999, 0.02710, 0.03278, 0.03349, 0.03888
9.246000000000000, -0.02441, -0.01912, -0.01794, -0.01318
9.247000000000000, -0.07077, -0.06063, -0.05394, -0.05482
9.247999999999999, -0.10682, -0.09696, -0.08994, -0.09126
9.249000000000001, -0.11197, -0.10734, -0.10023, -0.09647
9.250000000000000, -0.10167, -0.09177, -0.08480, -0.08606
9.250999999999999, -0.11712, -0.11253, -0.10023, -0.10167
9.252000000000001, -0.08107, -0.07620, -0.06937, -0.06524
9.253000000000000, -0.02441, -0.01393, -0.01280, -0.00797
9.254000000000000, -0.00896, -0.00355, 0.00263, 0.00244
9.255000000000001, 0.06830, 0.07430, 0.07978, 0.08052
9.256000000000000, 0.14041, 0.14695, 0.14664, 0.14819
9.257000000000000, 0.16101, 0.16252, 0.16206, 0.16381
9.257999999999999, 0.15071, 0.15733, 0.15692, 0.15860
9.259000000000000, 0.16101, 0.16252, 0.16206, 0.16381
9.260000000000000, 0.11981, 0.12619, 0.12606, 0.12737
9.260999999999999, 0.04255, 0.04835, 0.04892, 0.04929
9.262000000000000, 0.03225, 0.03278, 0.03349, 0.03367
9.263000000000000, -0.05016, -0.03987, -0.03851, -0.03400
9.263999999999999, -0.09137, -0.08658, -0.07965, -0.07565
9.265000000000001, -0.10167, -0.09177, -0.08480, -0.08606
9.266000000000000, -0.12227, -0.11772, -0.10537, -0.10167
9.266999999999999, -0.11712, -0.10734, -0.10023, -0.09647
9.268000000000001, -0.09652, -0.09177, -0.07965, -0.08085
9.269000000000000, -0.07592, -0.07101, -0.06423, -0.06003
9.270000000000000, -0.02441, -0.01912, -0.01794, -0.01318
9.271000000000001, 0.03740, 0.04316, 0.04378, 0.04929
9.272000000000000, 0.09405, 0.10024, 0.10035, 0.10134
9.273000000000000, 0.14556, 0.15214, 0.15178, 0.15340
9.273999999999999, 0.16616, 0.17290, 0.17235, 0.17422
9.275000000000000, 0.14556, 0.15214, 0.14664, 0.14819
9.276000000000000, 0.15586, 0.16252, 0.15692, 0.15860
9.276999999999999, 0.10435, 0.11062, 0.11063, 0.11175
9.278000000000000, 0.03225, 0.03797, 0.03863, 0.04408
9.279000000000000, 0.01164, 0.01721, 0.02320, 0.02326
9.279999999999999, -0.06046, -0.05544, -0.04880, -0.04441
9.281000000000001, -0.10167, -0.09696, -0.08994, -0.08606
9.282000000000000, -0.10682, -0.10215, -0.09508, -0.09126
9.282999999999999, -0.10682, -0.10215, -0.09508, -0.09126
9.284000000000001, -0.11197, -0.10734, -0.10023, -0.09647
9.285000000000000, -0.09652, -0.09177, -0.08480, -0.07565
9.286000000000000, -0.05016, -0.03987, -0.03851, -0.03400
9.287000000000001, -0.01926, -0.01393, -0.01280, -0.00797
9.288000000000000, 0.05285, 0.05873, 0.05921, 0.06490
9.289000000000000, 0.11981, 0.12619, 0.12606, 0.12737
9.289999999999999, 0.15586, 0.15733, 0.15692, 0.15860
9.291000000000000, 0.16616, 0.17290, 0.16721, 0.16901
9.292000000000000, 0.15071, 0.15733, 0.15178, 0.15860
9.292999999999999, 0.12496, 0.12619, 0.12606, 0.12737
9.294000000000000, 0.08375, 0.08986, 0.09006, 0.09093
9.295000000000000, 0.02710, 0.03278, 0.03349, 0.03888
9.295999999999999, -0.02441, -0.01912, -0.01794, -0.01318
9.297000000000001, -0.07077, -0.06582, -0.06423, -0.06003
9.298000000000000, -0.10167, -0.09696, -0.08994, -0.08606
9.298999999999999, -0.11712, -0.11253, -0.10023, -0.09647
9.300000000000001, -0.10682, -0.10215, -0.08994, -0.09126
9.301000000000000, -0.11197, -0.10734, -0.10023, -0.09647
9.302000000000000, -0.08107, -0.08139, -0.06937, -0.06524
9.303000000000001, -0.02441, -0.01912, -0.01280, -0.01318
9.304000000000000, -0.00896, -0.00355, -0.00251, 0.00244
9.305000000000000, 0.07345, 0.07949, 0.07463, 0.08052
9.305999999999999, 0.14041, 0.14695, 0.14664, 0.14819
9.307000000000000, 0.15586, 0.16252, 0.15692, 0.15860
9.308000000000000, 0.15586, 0.16252, 0.15692, 0.15860
9.308999999999999, 0.16101, 0.16252, 0.16206, 0.16381
9.310000000000000, 0.12496, 0.13138, 0.12606, 0.13257
9.311000000000000, 0.05285, 0.05873, 0.05921, 0.05970
9.311999999999999, 0.03225, 0.03797, 0.03863, 0.04408
9.313000000000001, -0.03986, -0.03468, -0.02823, -0.02880
9.314000000000000, -0.08622, -0.08139, -0.07451, -0.07044
9.315000000000000, -0.09137, -0.08658, -0.07965, -0.07565
9.316000000000001, -0.11712, -0.11253, -0.10537, -0.10167
9.317000000000000, -0.11197, -0.10734, -0.10023, -0.09647
9.318000000000000, -0.10167, -0.09177, -0.08480, -0.08085
9.319000000000001, -0.07077, -0.06582, -0.05908, -0.05482
9.320000000000000, -0.02441, -0.01912, -0.01280, -0.01318
9.321000000000000, 0.03225, 0.03797, 0.04378, 0.04408
9.321999999999999, 0.09405, 0.10024, 0.10035, 0.10134
9.323000000000000, 0.14556, 0.15214, 0.14664, 0.14819
9.324000000000000, 0.17131, 0.17809, 0.17235, 0.17422
9.324999999999999, 0.14556, 0.15214, 0.14664, 0.14819
9.326000000000001, 0.15071, 0.15733, 0.15692, 0.15340
9.327000000000000, 0.11465, 0.12100, 0.11578, 0.12216
9.327999999999999, 0.03225, 0.03797, 0.03863, 0.03888
9.329000000000001, 0.01164, 0.01721, 0.01806, 0.01805
9.330000000000000, -0.05016, -0.04506, -0.03851, -0.03921
9.331000000000000, -0.10167, -0.09696, -0.08994, -0.08606
9.332000000000001, -0.10682, -0.10215, -0.09508, -0.09126
9.333000000000000, -0.10682, -0.10215, -0.08994, -0.09126
9.334000000000000, -0.11197, -0.10734, -0.10023, -0.09647
9.335000000000001, -0.09652, -0.09177, -0.08480, -0.08085
9.336000000000000, -0.05016, -0.04506, -0.03851, -0.03921
9.337000000000000, -0.02441, -0.01393, -0.01280, -0.00797
9.337999999999999, 0.05800, 0.06392, 0.06949, 0.07011
9.339000000000000, 0.11465, 0.12100, 0.12092, 0.12216
9.340000000000000, 0.15071, 0.15733, 0.15178, 0.15340
9.340999999999999, 0.16616, 0.17290, 0.16721, 0.16901
9.342000000000001, 0.15071, 0.15214, 0.15178, 0.15340
9.343000000000000, 0.13526, 0.14176, 0.14149, 0.14299
9.343999999999999, 0.08890, 0.09505, 0.09521, 0.09614
9.345000000000001, 0.02194, 0.03278, 0.02835, 0.03367
9.346000000000000, -0.02441, -0.01912, -0.01280, -0.01318
9.347000000000000, -0.06562, -0.06063, -0.05394, -0.04962
9.348000000000001, -0.10682, -0.09696, -0.08994, -0.08606
9.349000000000000, -0.11197, -0.10734, -0.09508, -0.09647
9.350000000000000, -0.10167, -0.09696, -0.08480, -0.08085
9.351000000000001, -0.12742, -0.11772, -0.11051, -0.10688
9.352000000000000, -0.08622, -0.08139, -0.06937, -0.07044
9.353000000000000, -0.02441, -0.01912, -0.01280, -0.01318
9.353999999999999, -0.01411, -0.00874, -0.00765, -0.00277
9.355000000000000, 0.06830, 0.07430, 0.07463, 0.08052
9.356000000000000, 0.14041, 0.14695, 0.14664, 0.14819
9.356999999999999, 0.15586, 0.16252, 0.15692, 0.15860
9.358000000000001, 0.15071, 0.15733, 0.15178, 0.15340
9.359000000000000, 0.15586, 0.16252, 0.16206, 0.16381
9.359999999999999, 0.12496, 0.13138, 0.13121, 0.12737
9.361000000000001, 0.05285, 0.05873, 0.05921, 0.05970
9.362000000000000, 0.03225, 0.03797, 0.03863, 0.03888
9.363000000000000, -0.03986, -0.03468, -0.03337, -0.02880
9.364000000000001, -0.08622, -0.08139, -0.07451, -0.07044
9.365000000000000, -0.09137, -0.08658, -0.07965, -0.07565
9.366000000000000, -0.11197, -0.10734, -0.10023, -0.09647
9.367000000000001, -0.11712, -0.11253, -0.10023, -0.10167
9.368000000000000, -0.10167, -0.09696, -0.08994, -0.08606
9.369000000000000, -0.07592, -0.06582, -0.05908, -0.06003
9.369999999999999, -0.02441, -0.01912, -0.01280, -0.01318
9.371000000000000, 0.02710, 0.03278, 0.03863, 0.03888
9.372000000000000, 0.09405, 0.10024, 0.09521, 0.09614
9.372999999999999, 0.14041, 0.14695, 0.14664, 0.14819
9.374000000000001, 0.16616, 0.17290, 0.17235, 0.17422
9.375000000000000, 0.14556, 0.15214, 0.14664, 0.14819
9.375999999999999, 0.15586, 0.15733, 0.15692, 0.15860
9.377000000000001, 0.10950, 0.11581, 0.11578, 0.11696
9.378000000000000, 0.03225, 0.03797, 0.03863, 0.03888
9.379000000000000, 0.01164, 0.01721, 0.01806, 0.01805
9.380000000000001, -0.05016, -0.03987, -0.03337, -0.03400
9.381000000000000, -0.09652, -0.09177, -0.08480, -0.08085
9.382000000000000, -0.11197, -0.10734, -0.10023, -0.09647
9.382999999999999, -0.10167, -0.09696, -0.08994, -0.08606
9.384000000000000, -0.11712, -0.11253, -0.10537, -0.10167
9.385000000000000, -0.10682, -0.10215, -0.09508, -0.09126
9.385999999999999, -0.03986, -0.03468, -0.03337, -0.02880
9.387000000000000, -0.02441, -0.01912, -0.01280, -0.01318
9.388000000000000, 0.05285, 0.05873, 0.05921, 0.05970
9.388999999999999, 0.11981, 0.12619, 0.12606, 0.12737
9.390000000000001, 0.14556, 0.15214, 0.15178, 0.15340
9.391000000000000, 0.15586, 0.16252, 0.15692, 0.15860
9.391999999999999, 0.15586, 0.16252, 0.16206, 0.16381
9.393000000000001, 0.13526, 0.14176, 0.14149, 0.14299
9.394000000000000, 0.08375, 0.08986, 0.09006, 0.09093
9.395000000000000, 0.03225, 0.03797, 0.03863, 0.04408
9.396000000000001, -0.02441, -0.01912, -0.01280, -0.01318
9.397000000000000, -0.07077, -0.06582, -0.05908, -0.05482
9.398000000000000, -0.10167, -0.09696, -0.08480, -0.08606
9.398999999999999, -0.11197, -0.10734, -0.10023, -0.09647
9.400000000000000, -0.10682, -0.10215, -0.08994, -0.09126
9.401000000000000, -0.11712, -0.10734, -0.10023, -0.09647
9.401999999999999, -0.08107, -0.07620, -0.06937, -0.06524
9.403000000000000, -0.02956, -0.02431, -0.01794, -0.01318
9.404000000000000, -0.00381, 0.00164, 0.00263, 0.00764
9.404999999999999, 0.06830, 0.07430, 0.07463, 0.07531
9.406000000000001, 0.13526, 0.14176, 0.14149, 0.14299
9.407000000000000, 0.16616, 0.17809, 0.16721, 0.16901
9.407999999999999, 0.15071, 0.15733, 0.15692, 0.15860
9.409000000000001, 0.15071, 0.15733, 0.15692, 0.15340
9.410000000000000, 0.13011, 0.13657, 0.13635, 0.13778
9.411000000000000, 0.04770, 0.05354, 0.05921, 0.05449
9.412000000000001, 0.02194, 0.02759, 0.02835, 0.03367
9.413000000000000, -0.03986, -0.03468, -0.03337, -0.02880
9.414000000000000, -0.08107, -0.08139, -0.07451, -0.07044
9.414999999999999, -0.09652, -0.08658, -0.07965, -0.07565
9.416000000000000, -0.11197, -0.10734, -0.09508, -0.09647
9.417000000000000, -0.11712, -0.11253, -0.10023, -0.10167
9.417999999999999, -0.10167, -0.09696, -0.08994, -0.08606
9.419000000000000, -0.07592, -0.07101, -0.06423, -0.06003
9.420000000000000, -0.02956, -0.02431, -0.01794, -0.01839
9.420999999999999, 0.03225, 0.03797, 0.03863, 0.04408
9.422000000000001, 0.09405, 0.09505, 0.09521, 0.10134
9.423000000000000, 0.14041, 0.14176, 0.14149, 0.14299
9.423999999999999, 0.17131, 0.17290, 0.17235, 0.17422
9.425000000000001, 0.14556, 0.15214, 0.14664, 0.14819
9.426000000000000, 0.15071, 0.15733, 0.15178, 0.15860
9.427000000000000, 0.10950, 0.11581, 0.11578, 0.11696
9.428000000000001, 0.03225, 0.03797, 0.03863, 0.04408
9.429000000000000, 0.01164, 0.01721, 0.01806, 0.02326
9.430000000000000, -0.05016, -0.04506, -0.03851, -0.03921
9.430999999999999, -0.09652, -0.09696, -0.08480, -0.08606
9.432000000000000, -0.11197, -0.10734, -0.09508, -0.09647
9.433000000000000, -0.10682, -0.10215, -0.08994, -0.08606
9.433999999999999, -0.11197, -0.10734, -0.10023, -0.09647
9.435000000000000, -0.09652, -0.09177, -0.08480, -0.08085
9.436000000000000, -0.04501, -0.03987, -0.03337, -0.02880
9.436999999999999, -0.01926, -0.01393, -0.00765, -0.00797
9.438000000000001, 0.05800, 0.06392, 0.06435, 0.06490
9.439000000000000, 0.11465, 0.12100, 0.12092, 0.12216
9.440000000000000, 0.15071, 0.15733, 0.15178, 0.15340
9.441000000000001, 0.17131, 0.17809, 0.17235, 0.17422
9.442000000000000, 0.15071, 0.15733, 0.15178, 0.15340
9.443000000000000, 0.14041, 0.14695, 0.14664, 0.14819
9.444000000000001, 0.08375, 0.08986, 0.09006, 0.09093
9.445000000000000, 0.03225, 0.03797, 0.03863, 0.03888
9.446000000000000, -0.01926, -0.01393, -0.01280, -0.01318
9.446999999999999, -0.07077, -0.06582, -0.05908, -0.06003
9.448000000000000, -0.09652, -0.09177, -0.08994, -0.08606
9.449000000000000, -0.11197, -0.10734, -0.10023, -0.09647
9.449999999999999, -0.10167, -0.09696, -0.08994, -0.08606
9.451000000000001, -0.11197, -0.10734, -0.10023, -0.09647
9.452000000000000, -0.08622, -0.08139, -0.06937, -0.07044
9.452999999999999, -0.02956, -0.02431, -0.01794, -0.01839
9.454000000000001, -0.01411, -0.00874, -0.00251, -0.00277
9.455000000000000, 0.06830, 0.07430, 0.06949, 0.07531
9.456000000000000, 0.14556, 0.14695, 0.14664, 0.14819
9.457000000000001, 0.15071, 0.15733, 0.15692, 0.15860
9.458000000000000, 0.15586, 0.15733, 0.15692, 0.15860
9.459000000000000, 0.15586, 0.16252, 0.16206, 0.15860
9.460000000000001, 0.12496, 0.13138, 0.13121, 0.13257
9.461000000000000, 0.05285, 0.05873, 0.05921, 0.05970
9.462000000000000, 0.03225, 0.03797, 0.03863, 0.03888
9.462999999999999, -0.04501, -0.03987, -0.03337, -0.03400
9.464000000000000, -0.08622, -0.08139, -0.07451, -0.07044
9.465000000000000, -0.09652, -0.09177, -0.08480, -0.08085
9.465999999999999, -0.11712, -0.11253, -0.10023, -0.10167
9.467000000000001, -0.11197, -0.10734, -0.10023, -0.09647
9.468000000000000, -0.10167, -0.09696, -0.08994, -0.08606
9.468999999999999, -0.07592, -0.07101, -0.06423, -0.06003
9.470000000000001, -0.01926, -0.01393, -0.00765, -0.00797
9.471000000000000, 0.02194, 0.02759, 0.02835, 0.03367
9.472000000000000, 0.09405, 0.10024, 0.10035, 0.10134
9.473000000000001, 0.15071, 0.15214, 0.15178, 0.15340
9.474000000000000, 0.16101, 0.16771, 0.16206, 0.16381
9.475000000000000, 0.15071, 0.15214, 0.15178, 0.15340
9.476000000000001, 0.16101, 0.16252, 0.16206, 0.16381
9.477000000000000, 0.10435, 0.11062, 0.11063, 0.11175
9.478000000000000, 0.03225, 0.03797, 0.03863, 0.03888
9.478999999999999, 0.01679, 0.01721, 0.02320, 0.02326
9.480000000000000, -0.05531, -0.05025, -0.04880, -0.04441
9.481000000000000, -0.10167, -0.09177, -0.08480, -0.08606
9.481999999999999, -0.10682, -0.10215, -0.09508, -0.09126
