Time[s], Pin 1, Pin 4, Pin 2, Pin 3
 Time [s],Pin 1-Analog,Pin 4-Analog,Pin 2-Analog,Pin 3-Analog
0.000000000000000, 0.84089, 4.20517, 0.64550, 4.36467
0.001000000000000, 0.83574, 4.19479, 0.70207, 4.30221
0.002000000000000, 5.84725, -0.79236, 0.61979, 4.48440
0.003000000000000, 4.93560, 0.21960, 0.63521, 4.51043
0.004000000000000, 4.84288, 0.30783, 0.63007, 4.51043
0.005000000000000, 4.84288, 0.27669, 0.63521, 4.48440
0.006000000000000, 4.84288, 0.24036, 0.66607, 4.41152
0.007000000000000, 4.77593, 0.28707, 0.71750, 4.35947
0.008000000000000, 4.67292, 0.38048, 0.74836, 4.31782
0.009000000000000, 4.59051, 0.47908, 0.78436, 4.30221
0.010000000000000, 4.55960, 0.54135, 0.82550, 4.29700
0.011000000000000, 4.52870, 0.57768, 0.85636, 4.27097
0.012000000000000, 4.46174, 0.60882, 0.85636, 4.24495
0.013000000000000, 4.36903, 0.66590, 0.82550, 4.22412
0.014000000000000, 4.29692, 0.72299, 0.81007, 4.21892
0.015000000000000, 4.42054, 0.66071, 5.82444, -0.79922
0.016000000000000, 4.42054, 0.69704, 4.90900, 0.18984
0.017000000000000, 4.45144, 0.69185, 4.85757, 0.28354
0.018000000000000, 4.45144, 0.70223, 4.87300, 0.27312
0.019000000000000, 4.38963, 0.73337, 4.83185, 0.27312
0.020000000000000, 4.32783, 0.77488, 4.73414, 0.34080
0.021000000000000, 4.27632, 0.80083, 4.61071, 0.42929
0.022000000000000, 4.26087, 0.81640, 4.54385, 0.49176
0.023000000000000, 4.25572, 0.84235, 4.52328, 0.52820
0.024000000000000, 4.26602, 0.87867, 4.51814, 0.56984
0.025000000000000, 4.26087, 0.89424, 4.47699, 0.62710
0.026000000000000, 4.24542, 0.88386, 4.39470, 0.68957
0.027000000000000, 4.21966, 0.86311, 4.31756, 0.73121
0.028000000000000, -0.76609, 5.79317, 4.46156, 0.61148
0.029000000000000, 0.18676, 4.89019, 4.47699, 0.61148
0.030000000000000, 0.26917, 4.81235, 4.48213, 0.60107
0.031000000000000, 0.26402, 4.85386, 4.48728, 0.64272
0.032000000000000, 0.26402, 4.89019, 4.45642, 0.71039
0.033000000000000, 0.31038, 4.81235, 4.38956, 0.75724
0.034000000000000, 0.38764, 4.68261, 4.32785, 0.76765
0.035000000000000, 0.45459, 4.56325, 4.28156, 0.77286
0.036000000000000, 0.50095, 4.52173, 4.26613, 0.79888
0.037000000000000, 0.53185, 4.49059, 4.24556, 0.82491
0.038000000000000, 0.59881, 4.45946, 4.25585, 0.85614
0.039000000000000, 0.68637, 4.39199, 4.26099, 0.86135
0.040000000000000, 0.75848, 4.32453, 4.26099, 0.85614
0.041000000000000, 0.68122, 4.43351, -0.74824, 5.78578
0.042000000000000, 0.67607, 4.39199, 0.18778, 4.89043
0.043000000000000, 0.65031, 4.41794, 0.24949, 4.82797
0.044000000000000, 0.67092, 4.41794, 0.24435, 4.85399
0.045000000000000, 0.73272, 4.39199, 0.28035, 4.84358
0.046000000000000, 0.79968, 4.34529, 0.38321, 4.75509
0.047000000000000, 0.82543, 4.29339, 0.46550, 4.63016
0.048000000000000, 0.82543, 4.25188, 0.50664, 4.54166
0.049000000000000, 0.82543, 4.23112, 0.51178, 4.50522
0.050000000000000, 0.83574, 4.22074, 0.53236, 4.48440
0.051000000000000, 0.84604, 4.21555, 0.58379, 4.44276
0.052000000000000, 0.86149, 4.22593, 0.67122, 4.38550
0.053000000000000, 0.88209, 4.24150, 0.75350, 4.34385
0.054000000000000, 5.70818, -0.69895, 0.63521, 4.49481
0.055000000000000, 4.89954, 0.22479, 0.61979, 4.49481
0.056000000000000, 4.81198, 0.28188, 0.59921, 4.48961
0.057000000000000, 4.82228, 0.25074, 0.60950, 4.45317
0.058000000000000, 4.84288, 0.24555, 0.67122, 4.41152
0.059000000000000, 4.79653, 0.31301, 0.73807, 4.38029
0.060000000000000, 4.70897, 0.43237, 0.79465, 4.35947
0.061000000000000, 4.61111, 0.51022, 0.81522, 4.32303
0.062000000000000, 4.53900, 0.53098, 0.81522, 4.27097
0.063000000000000, 4.48749, 0.54654, 0.82036, 4.23974
0.064000000000000, 4.43599, 0.58806, 0.82550, 4.22412
0.065000000000000, 4.36388, 0.65552, 0.81007, 4.22412
0.066000000000000, 4.31238, 0.73856, 0.82550, 4.23974
0.067000000000000, 4.46689, 0.69704, 5.89130, -0.77319
0.068000000000000, 4.43084, 0.71780, 4.92443, 0.21066
0.069000000000000, 4.43599, 0.68666, 4.83700, 0.27312
0.070000000000000, 4.42054, 0.67109, 4.83700, 0.24189
0.071000000000000, 4.37933, 0.71261, 4.82157, 0.25751
0.072000000000000, 4.33298, 0.76969, 4.73414, 0.34080
0.073000000000000, 4.30722, 0.82678, 4.63642, 0.45532
0.074000000000000, 4.29692, 0.85792, 4.57471, 0.53340
0.075000000000000, 4.27632, 0.86830, 4.54385, 0.55422
0.076000000000000, 4.26087, 0.87349, 4.51299, 0.56463
0.077000000000000, 4.21966, 0.85792, 4.43585, 0.58546
0.078000000000000, 4.20936, 0.84754, 4.36899, 0.64792
0.079000000000000, 4.20936, 0.84235, 4.30727, 0.70518
0.080000000000000, -0.67338, 5.64267, 4.49756, 0.62189
0.081000000000000, 0.24857, 4.92133, 4.53356, 0.64792
0.082000000000000, 0.31038, 4.83829, 4.51814, 0.63231
0.083000000000000, 0.26402, 4.85905, 4.48728, 0.64272
0.084000000000000, 0.22282, 4.83310, 4.39470, 0.67395
0.085000000000000, 0.28462, 4.77602, 4.35356, 0.72601
0.086000000000000, 0.38248, 4.66704, 4.32270, 0.75724
0.087000000000000, 0.48035, 4.58920, 4.31242, 0.79888
0.088000000000000, 0.54215, 4.55806, 4.29699, 0.84053
0.089000000000000, 0.57306, 4.52173, 4.27642, 0.86656
0.090000000000000, 0.60911, 4.44908, 4.25070, 0.85614
0.091000000000000, 0.66577, 4.35567, 4.23527, 0.83012
0.092000000000000, 0.71727, 4.27782, 4.22499, 0.81450
0.093000000000000, 0.66062, 4.40756, -0.69681, 5.57236
0.094000000000000, 0.68637, 4.41794, 0.21349, 4.90084
0.095000000000000, 0.69152, 4.45427, 0.28549, 4.86961
0.096000000000000, 0.70182, 4.44389, 0.27007, 4.88002
0.097000000000000, 0.72757, 4.35567, 0.28035, 4.80714
0.098000000000000, 0.76878, 4.29858, 0.35750, 4.69783
0.099000000000000, 0.79968, 4.26744, 0.44493, 4.59892
0.100000000000000, 0.80998, 4.24669, 0.49636, 4.53646
0.101000000000000, 0.84604, 4.26225, 0.53750, 4.53646
0.102000000000000, 0.87694, 4.25188, 0.57350, 4.51563
