Time[s], Pin 1, Pin 4, Pin 2, Pin 3
 Time [s],Pin 1-Analog,Pin 4-Analog,Pin 2-Analog,Pin 3-Analog
0.000000000000000, 4.38963, 0.86830, 2.56382, 2.56356
0.001000000000000, 4.37933, 0.85792, 2.56382, 2.56356
0.002000000000000, 4.35873, 0.83197, 2.56382, 2.56356
0.003000000000000, 4.35873, 0.83716, 2.58439, 2.58959
0.004000000000000, 4.38448, 0.86311, 2.61525, 2.62082
0.005000000000000, 4.39993, 0.87867, 2.63582, 2.63644
0.006000000000000, 4.38448, 0.85273, 2.61525, 2.61041
0.007000000000000, 4.35358, 0.83197, 2.58439, 2.58438
0.008000000000000, 4.34328, 0.82678, 2.55353, 2.55835
0.009000000000000, 4.36903, 0.85273, 2.55867, 2.55835
0.010000000000000, 4.39478, 0.87349, 2.56382, 2.55835
0.011000000000000, 4.38448, 0.85273, 2.52782, 2.52712
0.012000000000000, 4.34843, 0.83197, 2.48667, 2.48548
0.013000000000000, 4.35358, 0.83716, 2.46610, 2.46986
0.014000000000000, 4.37933, 0.86311, 2.48667, 2.48548
0.015000000000000, 4.38448, 0.86830, 2.49182, 2.49068
0.016000000000000, 4.37933, 0.84235, 2.49182, 2.49068
0.017000000000000, 4.35358, 0.83197, 2.49696, 2.49589
0.018000000000000, 4.35358, 0.83716, 2.49696, 2.50109
0.019000000000000, 4.38963, 0.87349, 2.55867, 2.55315
0.020000000000000, 4.39478, 0.86830, 2.57925, 2.57918
0.021000000000000, 4.37418, 0.84235, 2.56382, 2.56356
0.022000000000000, 4.35873, 0.83716, 2.55353, 2.55835
0.023000000000000, 4.35358, 0.83716, 2.54839, 2.55315
0.024000000000000, 4.38963, 0.86830, 2.57410, 2.57397
0.025000000000000, 4.38448, 0.86311, 2.54839, 2.54274
0.026000000000000, 4.35873, 0.83716, 2.50725, 2.50630
0.027000000000000, 4.34843, 0.83197, 2.47639, 2.48027
0.028000000000000, 4.36388, 0.84754, 2.47639, 2.47507
0.029000000000000, 4.39478, 0.87349, 2.48153, 2.48027
0.030000000000000, 4.39478, 0.86830, 2.47639, 2.47507
0.031000000000000, 4.36388, 0.83716, 2.44553, 2.44904
0.032000000000000, 4.35358, 0.83197, 2.43524, 2.43863
0.033000000000000, 4.37418, 0.85273, 2.47124, 2.46986
0.034000000000000, 4.38963, 0.87349, 2.50725, 2.50109
0.035000000000000, 4.39993, 0.86830, 2.52267, 2.52191
