Time[s], Pin 1, Pin 4, Pin 2, Pin 3
 Time [s],Pin 1-Analog,Pin 4-Analog,Pin 2-Analog,Pin 3-Analog
0.000000000000000, 0.18161, 0.18328, 0.17749, 0.17942
0.001000000000000, 0.17131, 0.17809, 0.17235, 0.16901
0.002000000000000, 0.15586, 0.16252, 0.15692, 0.15340
0.003000000000000, 0.14556, 0.15733, 0.14664, 0.14819
0.004000000000000, 0.09405, 0.10024, 0.09521, 0.09614
0.005000000000000, 0.03225, 0.03797, 0.03349, 0.03367
0.006000000000000, -0.02441, -0.01912, -0.01794, -0.01839
0.007000000000000, -0.08107, -0.07620, -0.07451, -0.07565
0.008000000000000, -0.11712, -0.11253, -0.10537, -0.10688
0.009000000000000, -0.12742, -0.12291, -0.11566, -0.11729
0.010000000000000, -0.12742, -0.12291, -0.11566, -0.11209
0.011000000000000, -0.13772, -0.13329, -0.12594, -0.12250
0.012000000000000, -0.09652, -0.09177, -0.08480, -0.08606
0.013000000000000, -0.05016, -0.03987, -0.03851, -0.03921
0.014000000000000, -0.01926, -0.01393, -0.01280, -0.00797
0.015000000000000, 0.07860, 0.08468, 0.07978, 0.08052
0.016000000000000, 0.15071, 0.15733, 0.15178, 0.15340
0.017000000000000, 0.18676, 0.18847, 0.18264, 0.18463
0.018000000000000, 0.17131, 0.17809, 0.16721, 0.16901
0.019000000000000, 0.16616, 0.17290, 0.16206, 0.16381
0.020000000000000, 0.14041, 0.14695, 0.14149, 0.14299
0.021000000000000, 0.05800, 0.06392, 0.05406, 0.05970
0.022000000000000, 0.02710, 0.03278, 0.02835, 0.02846
0.023000000000000, -0.04501, -0.03987, -0.03851, -0.03921
0.024000000000000, -0.08622, -0.08139, -0.07965, -0.08085
0.025000000000000, -0.12227, -0.11772, -0.11051, -0.11209
0.026000000000000, -0.12742, -0.12291, -0.11566, -0.11729
0.027000000000000, -0.12742, -0.12291, -0.11566, -0.11209
0.028000000000000, -0.12227, -0.11772, -0.11051, -0.11209
0.029000000000000, -0.08622, -0.08139, -0.07451, -0.07565
0.030000000000000, -0.03471, -0.02949, -0.02308, -0.02359
0.031000000000000, 0.02710, 0.03278, 0.03349, 0.03367
0.032000000000000, 0.10435, 0.11062, 0.10549, 0.10655
0.033000000000000, 0.17131, 0.17290, 0.16721, 0.16901
0.034000000000000, 0.18161, 0.18847, 0.18264, 0.18463
0.035000000000000, 0.16616, 0.17290, 0.16206, 0.16381
0.036000000000000, 0.17646, 0.17809, 0.17235, 0.17422
0.037000000000000, 0.11465, 0.12100, 0.11578, 0.11696
0.038000000000000, 0.04770, 0.05354, 0.04378, 0.04929
0.039000000000000, 0.01679, 0.02240, 0.01806, 0.01805
0.040000000000000, -0.05531, -0.05544, -0.05394, -0.04962
0.041000000000000, -0.10682, -0.10215, -0.10023, -0.09647
0.042000000000000, -0.12742, -0.11772, -0.11566, -0.11209
0.043000000000000, -0.12742, -0.12291, -0.11566, -0.11209
0.044000000000000, -0.13772, -0.12810, -0.12594, -0.12250
0.045000000000000, -0.11712, -0.11253, -0.10537, -0.10688
0.046000000000000, -0.06046, -0.05025, -0.04880, -0.04441
0.047000000000000, -0.02441, -0.01912, -0.01794, -0.01318
0.048000000000000, 0.05800, 0.06392, 0.06435, 0.06490
0.049000000000000, 0.11981, 0.12619, 0.12092, 0.12216
0.050000000000000, 0.17646, 0.18328, 0.17749, 0.17942
0.051000000000000, 0.17131, 0.17809, 0.17235, 0.17422
0.052000000000000, 0.16101, 0.17290, 0.16206, 0.16381
0.053000000000000, 0.15071, 0.15214, 0.14664, 0.14819
0.054000000000000, 0.09920, 0.10543, 0.10035, 0.10134
0.055000000000000, 0.02710, 0.03278, 0.02835, 0.02846
0.056000000000000, -0.03471, -0.02949, -0.03337, -0.02880
0.057000000000000, -0.09137, -0.08658, -0.08480, -0.08085
0.058000000000000, -0.12227, -0.11772, -0.11566, -0.11209
0.059000000000000, -0.12742, -0.12291, -0.11566, -0.11729
0.060000000000000, -0.12227, -0.11772, -0.11566, -0.11209
0.061000000000000, -0.12742, -0.12291, -0.11566, -0.11209
0.062000000000000, -0.09652, -0.08658, -0.08480, -0.08085
0.063000000000000, -0.03986, -0.03468, -0.03337, -0.02880
0.064000000000000, -0.01411, -0.00874, -0.00251, -0.00277
0.065000000000000, 0.07345, 0.07949, 0.07978, 0.08052
0.066000000000000, 0.15071, 0.15733, 0.15178, 0.15340
0.067000000000000, 0.18161, 0.18847, 0.18264, 0.17942
0.068000000000000, 0.16616, 0.17290, 0.16721, 0.16381
0.069000000000000, 0.16616, 0.17290, 0.16206, 0.16381
0.070000000000000, 0.13526, 0.14176, 0.13635, 0.13778
0.071000000000000, 0.05285, 0.05873, 0.05406, 0.05449
0.072000000000000, 0.01679, 0.02240, 0.01806, 0.02326
0.073000000000000, -0.05016, -0.04506, -0.04365, -0.04441
0.074000000000000, -0.08622, -0.08139, -0.07965, -0.08085
0.075000000000000, -0.12227, -0.11772, -0.11051, -0.11209
0.076000000000000, -0.12227, -0.11772, -0.11051, -0.10688
0.077000000000000, -0.12227, -0.11772, -0.11051, -0.11209
0.078000000000000, -0.12227, -0.11772, -0.11051, -0.10688
0.079000000000000, -0.09137, -0.08658, -0.07965, -0.08085
0.080000000000000, -0.03471, -0.03468, -0.02823, -0.02359
0.081000000000000, 0.02710, 0.03278, 0.03349, 0.03367
0.082000000000000, 0.09920, 0.10543, 0.10549, 0.10655
0.083000000000000, 0.17131, 0.17809, 0.16721, 0.16901
0.084000000000000, 0.18161, 0.18847, 0.18264, 0.17942
0.085000000000000, 0.16616, 0.17290, 0.16206, 0.16381
0.086000000000000, 0.17646, 0.17809, 0.16721, 0.16901
0.087000000000000, 0.11465, 0.11581, 0.11063, 0.11175
0.088000000000000, 0.03740, 0.04316, 0.03863, 0.03888
0.089000000000000, 0.00649, 0.01202, 0.00778, 0.01285
0.090000000000000, -0.06562, -0.06063, -0.05908, -0.06003
0.091000000000000, -0.11712, -0.11253, -0.11051, -0.10688
0.092000000000000, -0.13257, -0.12291, -0.11566, -0.11729
0.093000000000000, -0.12742, -0.12291, -0.11566, -0.11729
0.094000000000000, -0.12742, -0.12291, -0.12080, -0.11729
0.095000000000000, -0.11197, -0.10215, -0.10023, -0.09647
0.096000000000000, -0.05016, -0.05025, -0.04365, -0.04441
0.097000000000000, -0.01926, -0.01393, -0.01280, -0.01318
0.098000000000000, 0.05800, 0.06392, 0.06435, 0.05970
0.099000000000000, 0.11981, 0.12619, 0.12092, 0.12216
0.100000000000000, 0.17646, 0.18328, 0.17749, 0.17422
0.101000000000000, 0.17131, 0.17809, 0.17235, 0.16901
0.102000000000000, 0.16616, 0.17290, 0.16721, 0.16901
0.103000000000000, 0.15586, 0.16252, 0.15692, 0.15340
0.104000000000000, 0.09405, 0.10024, 0.09521, 0.09614
0.105000000000000, 0.03225, 0.03797, 0.02835, 0.02846
0.106000000000000, -0.03986, -0.03468, -0.03337, -0.03400
0.107000000000000, -0.09652, -0.09177, -0.08994, -0.08606
0.108000000000000, -0.13257, -0.12810, -0.12594, -0.12250
0.109000000000000, -0.13772, -0.13329, -0.12594, -0.12770
0.110000000000000, -0.13257, -0.12810, -0.12080, -0.12250
0.111000000000000, -0.13772, -0.12810, -0.12080, -0.12250
0.112000000000000, -0.09137, -0.08658, -0.07965, -0.07565
0.113000000000000, -0.03471, -0.02949, -0.02823, -0.02359
0.114000000000000, -0.00896, -0.00355, -0.00251, 0.00244
0.115000000000000, 0.07860, 0.08468, 0.08492, 0.08572
0.116000000000000, 0.15071, 0.15733, 0.15178, 0.15340
0.117000000000000, 0.18676, 0.19366, 0.18778, 0.18463
0.118000000000000, 0.16616, 0.17290, 0.16721, 0.16901
0.119000000000000, 0.17131, 0.17809, 0.16721, 0.16901
0.120000000000000, 0.14041, 0.14695, 0.14149, 0.14299
0.121000000000000, 0.05800, 0.05873, 0.05921, 0.05970
0.122000000000000, 0.02194, 0.02240, 0.01806, 0.02326
0.123000000000000, -0.06046, -0.05544, -0.05394, -0.05482
0.124000000000000, -0.10167, -0.09696, -0.09508, -0.09647
0.125000000000000, -0.13772, -0.13329, -0.12594, -0.12250
0.126000000000000, -0.13257, -0.12810, -0.12080, -0.11729
0.127000000000000, -0.12742, -0.12291, -0.11566, -0.11729
0.128000000000000, -0.12227, -0.12291, -0.11566, -0.11209
0.129000000000000, -0.09137, -0.08139, -0.07965, -0.07565
0.130000000000000, -0.02956, -0.02431, -0.01794, -0.01839
0.131000000000000, 0.03740, 0.04316, 0.04378, 0.04408
0.132000000000000, 0.11465, 0.12100, 0.11578, 0.11696
0.133000000000000, 0.17646, 0.18328, 0.17749, 0.17422
0.134000000000000, 0.18676, 0.19366, 0.18778, 0.18463
0.135000000000000, 0.16616, 0.17290, 0.16206, 0.16381
0.136000000000000, 0.17131, 0.17809, 0.16721, 0.16901
0.137000000000000, 0.11465, 0.12100, 0.11063, 0.11696
0.138000000000000, 0.04255, 0.04835, 0.04378, 0.04408
0.139000000000000, 0.01164, 0.01721, 0.01292, 0.01805
0.140000000000000, -0.07077, -0.06582, -0.06423, -0.06524
0.141000000000000, -0.12227, -0.11772, -0.11566, -0.11209
0.142000000000000, -0.14287, -0.13329, -0.13108, -0.12770
0.143000000000000, -0.13257, -0.12810, -0.12080, -0.12250
0.144000000000000, -0.13772, -0.13329, -0.13108, -0.12770
0.145000000000000, -0.11712, -0.11253, -0.10537, -0.10688
0.146000000000000, -0.05531, -0.05025, -0.04880, -0.04441
0.147000000000000, -0.01411, -0.01393, -0.00765, -0.01318
0.148000000000000, 0.06830, 0.07430, 0.07463, 0.07531
0.149000000000000, 0.13011, 0.13657, 0.13121, 0.13257
0.150000000000000, 0.18161, 0.18847, 0.18264, 0.18463
0.151000000000000, 0.18161, 0.18847, 0.17749, 0.17942
0.152000000000000, 0.16616, 0.17290, 0.16206, 0.16381
0.153000000000000, 0.15586, 0.16252, 0.15178, 0.15340
0.154000000000000, 0.08890, 0.08986, 0.08492, 0.09093
0.155000000000000, 0.02710, 0.03278, 0.02835, 0.02846
0.156000000000000, -0.02956, -0.02431, -0.02823, -0.02359
0.157000000000000, -0.09652, -0.08658, -0.08480, -0.08606
0.158000000000000, -0.13257, -0.12291, -0.12594, -0.12250
0.159000000000000, -0.14287, -0.13848, -0.13108, -0.13291
0.160000000000000, -0.13772, -0.13329, -0.12594, -0.12250
0.161000000000000, -0.14287, -0.13848, -0.13108, -0.12770
0.162000000000000, -0.10682, -0.10215, -0.09508, -0.09126
0.163000000000000, -0.03986, -0.03987, -0.03337, -0.03400
0.164000000000000, -0.01411, -0.00874, -0.00765, -0.00277
0.165000000000000, 0.07860, 0.08468, 0.07978, 0.08572
0.166000000000000, 0.15586, 0.16252, 0.15692, 0.15860
0.167000000000000, 0.19191, 0.19884, 0.19292, 0.19504
0.168000000000000, 0.18161, 0.18847, 0.17749, 0.17942
0.169000000000000, 0.17646, 0.18328, 0.17235, 0.17422
0.170000000000000, 0.14556, 0.15214, 0.14664, 0.14819
0.171000000000000, 0.06315, 0.06911, 0.06435, 0.06490
0.172000000000000, 0.02194, 0.02240, 0.02320, 0.02326
0.173000000000000, -0.05016, -0.04506, -0.04880, -0.04441
0.174000000000000, -0.10167, -0.09177, -0.09508, -0.09126
0.175000000000000, -0.13257, -0.12291, -0.12080, -0.11729
0.176000000000000, -0.13257, -0.12810, -0.12080, -0.12250
0.177000000000000, -0.13772, -0.13329, -0.12594, -0.12250
0.178000000000000, -0.13772, -0.12810, -0.12080, -0.12250
0.179000000000000, -0.10167, -0.09696, -0.08994, -0.08606
0.180000000000000, -0.03986, -0.03468, -0.02823, -0.02880
0.181000000000000, 0.02710, 0.03278, 0.03349, 0.03367
0.182000000000000, 0.10950, 0.11581, 0.11063, 0.11175
0.183000000000000, 0.18161, 0.18847, 0.18264, 0.18463
0.184000000000000, 0.19191, 0.19884, 0.19292, 0.18984
0.185000000000000, 0.17131, 0.17290, 0.16721, 0.16901
0.186000000000000, 0.17646, 0.18328, 0.17749, 0.17422
0.187000000000000, 0.11981, 0.12619, 0.11578, 0.11696
0.188000000000000, 0.04255, 0.04835, 0.04378, 0.04408
0.189000000000000, 0.01679, 0.01721, 0.01806, 0.01805
0.190000000000000, -0.07077, -0.06582, -0.06423, -0.06003
0.191000000000000, -0.11712, -0.11253, -0.11051, -0.11209
0.192000000000000, -0.13772, -0.13329, -0.12594, -0.12770
0.193000000000000, -0.13257, -0.12810, -0.12080, -0.12250
0.194000000000000, -0.14287, -0.13848, -0.13108, -0.12770
0.195000000000000, -0.12742, -0.11772, -0.11051, -0.11209
0.196000000000000, -0.06562, -0.06063, -0.05908, -0.05482
0.197000000000000, -0.02956, -0.02431, -0.01794, -0.01839
0.198000000000000, 0.05800, 0.06392, 0.06435, 0.06490
0.199000000000000, 0.13011, 0.13657, 0.13121, 0.13257
0.200000000000000, 0.19191, 0.19884, 0.18778, 0.18984
0.201000000000000, 0.18676, 0.19366, 0.18264, 0.18463
0.202000000000000, 0.17131, 0.17809, 0.16721, 0.16901
0.203000000000000, 0.17131, 0.17290, 0.16721, 0.16901
0.204000000000000, 0.11981, 0.12619, 0.11578, 0.11696
0.205000000000000, 0.03740, 0.04316, 0.03863, 0.03888
0.206000000000000, -0.02956, -0.02431, -0.02823, -0.02359
0.207000000000000, -0.09137, -0.08658, -0.08480, -0.08085
0.208000000000000, -0.13257, -0.12810, -0.12080, -0.12250
0.209000000000000, -0.13772, -0.13329, -0.12594, -0.12770
0.210000000000000, -0.13257, -0.12810, -0.12080, -0.12250
0.211000000000000, -0.14287, -0.14366, -0.13108, -0.13291
0.212000000000000, -0.10682, -0.10215, -0.09508, -0.09647
0.213000000000000, -0.05531, -0.05025, -0.04365, -0.04441
0.214000000000000, -0.02441, -0.01912, -0.01280, -0.01318
0.215000000000000, 0.06315, 0.06911, 0.06949, 0.07531
0.216000000000000, 0.15071, 0.15733, 0.15178, 0.15340
0.217000000000000, 0.19191, 0.19884, 0.19292, 0.19504
0.218000000000000, 0.18161, 0.18847, 0.17749, 0.17942
0.219000000000000, 0.18161, 0.18328, 0.17749, 0.17942
0.220000000000000, 0.15586, 0.15733, 0.15178, 0.15340
0.221000000000000, 0.06830, 0.07430, 0.06949, 0.07011
0.222000000000000, 0.03225, 0.03278, 0.03349, 0.03367
